,timestamp,timestampms,tid,price,amount,exchange,type,date,hour
384,1618419720,1618419720682,33713119052,0.03716,26.955911,gemini,sell,2021-04-14T12:02:00,12
385,1618419720,1618419720682,33713119050,0.03717,7.864,gemini,sell,2021-04-14T12:02:00,12
386,1618419720,1618419720682,33713119048,0.03723,3.656,gemini,sell,2021-04-14T12:02:00,12
387,1618419720,1618419720682,33713119046,0.03724,14.275,gemini,sell,2021-04-14T12:02:00,12
388,1618419720,1618419720682,33713119044,0.03725,0.001197,gemini,sell,2021-04-14T12:02:00,12
389,1618419720,1618419720682,33713119042,0.03726,0.787,gemini,sell,2021-04-14T12:02:00,12
390,1618419720,1618419720682,33713119040,0.03726,2.245,gemini,sell,2021-04-14T12:02:00,12
391,1618419720,1618419720682,33713119038,0.03727,4.221111,gemini,sell,2021-04-14T12:02:00,12
392,1618419720,1618419720682,33713119036,0.03728,4.222827,gemini,sell,2021-04-14T12:02:00,12
393,1618419720,1618419720682,33713119034,0.03729,4.222946,gemini,sell,2021-04-14T12:02:00,12
394,1618419720,1618419720682,33713119032,0.03729,5.71,gemini,sell,2021-04-14T12:02:00,12
395,1618419720,1618419720682,33713119030,0.0373,2.111414,gemini,sell,2021-04-14T12:02:00,12
396,1618419720,1618419720682,33713119028,0.03731,2.111473,gemini,sell,2021-04-14T12:02:00,12
397,1618419720,1618419720682,33713119026,0.03731,0.23,gemini,sell,2021-04-14T12:02:00,12
398,1618419720,1618419720682,33713119024,0.03732,4.5,gemini,sell,2021-04-14T12:02:00,12
399,1618419500,1618419500107,33712589448,0.03734,1.9703,gemini,sell,2021-04-14T11:58:20,11
400,1618419500,1618419500107,33712589446,0.03734,0.23,gemini,sell,2021-04-14T11:58:20,11
401,1618419500,1618419500107,33712589444,0.03734,4.5,gemini,sell,2021-04-14T11:58:20,11
402,1618419222,1618419222599,33711936694,0.03743,0.005984,gemini,sell,2021-04-14T11:53:42,11
403,1618419207,1618419207418,33711906962,0.03743,3.2,gemini,sell,2021-04-14T11:53:27,11
404,1618418943,1618418943901,33711245459,0.03743,1.9618,gemini,sell,2021-04-14T11:49:03,11
405,1618418943,1618418943901,33711245457,0.03743,0.23,gemini,sell,2021-04-14T11:49:03,11
406,1618418943,1618418943901,33711245455,0.03743,4.5,gemini,sell,2021-04-14T11:49:03,11
407,1618418817,1618418817851,33710852695,0.03739,4.27,gemini,sell,2021-04-14T11:46:57,11
408,1618418738,1618418738210,33710593124,0.03742,0.1354,gemini,sell,2021-04-14T11:45:38,11
409,1618418738,1618418738210,33710593122,0.03742,4.5,gemini,sell,2021-04-14T11:45:38,11
410,1618418720,1618418720397,33710553446,0.03742,1.856409,gemini,sell,2021-04-14T11:45:20,11
411,1618418720,1618418720397,33710553444,0.03742,5.71,gemini,sell,2021-04-14T11:45:20,11
412,1618418720,1618418720397,33710553442,0.03743,0.001191,gemini,sell,2021-04-14T11:45:20,11
413,1618418720,1618418720397,33710553440,0.03744,4.5,gemini,sell,2021-04-14T11:45:20,11
414,1618418720,1618418720397,33710553438,0.03744,0.23,gemini,sell,2021-04-14T11:45:20,11
415,1618418687,1618418687512,33710465939,0.03745,2.105225,gemini,sell,2021-04-14T11:44:47,11
416,1618418687,1618418687512,33710465937,0.03746,2.105634,gemini,sell,2021-04-14T11:44:47,11
417,1618418687,1618418687512,33710465935,0.03746,0.23,gemini,sell,2021-04-14T11:44:47,11
418,1618418687,1618418687512,33710465933,0.03746,4.5,gemini,sell,2021-04-14T11:44:47,11
419,1618418588,1618418588474,33710217369,0.03744,0.09329,gemini,sell,2021-04-14T11:43:08,11
420,1618418588,1618418588474,33710217367,0.03744,2.10681,gemini,sell,2021-04-14T11:43:08,11
421,1618418588,1618418588474,33710217365,0.03746,4.5,gemini,sell,2021-04-14T11:43:08,11
422,1618418566,1618418566089,33710166103,0.03749,2.0,gemini,buy,2021-04-14T11:42:46,11
423,1618418448,1618418448110,33709852924,0.03752,4.41,gemini,sell,2021-04-14T11:40:48,11
424,1618418400,1618418400105,33709745628,0.03755,0.2236,gemini,sell,2021-04-14T11:40:00,11
425,1618418400,1618418400105,33709745626,0.03755,0.09,gemini,sell,2021-04-14T11:40:00,11
426,1618418393,1618418393365,33709732730,0.03755,4.41,gemini,sell,2021-04-14T11:39:53,11
427,1618418360,1618418360459,33709665427,0.03757,4.1902,gemini,sell,2021-04-14T11:39:20,11
428,1618418359,1618418359687,33709662176,0.03761,0.72610825,gemini,buy,2021-04-14T11:39:19,11
429,1618418359,1618418359687,33709662174,0.0376,5.71,gemini,buy,2021-04-14T11:39:19,11
430,1618418359,1618418359687,33709662172,0.0376,2.098409,gemini,buy,2021-04-14T11:39:19,11
431,1618418359,1618418359687,33709662170,0.0376,0.23,gemini,buy,2021-04-14T11:39:19,11
432,1618418359,1618418359687,33709662168,0.0376,4.5,gemini,buy,2021-04-14T11:39:19,11
433,1618418358,1618418358713,33709657257,0.03758,0.2,gemini,sell,2021-04-14T11:39:18,11
434,1618418356,1618418356499,33709650010,0.03759,0.2,gemini,sell,2021-04-14T11:39:16,11
435,1618418356,1618418356471,33709649939,0.03759,0.16,gemini,sell,2021-04-14T11:39:16,11
436,1618418356,1618418356455,33709649892,0.03759,4.14,gemini,sell,2021-04-14T11:39:16,11
437,1618418355,1618418355695,33709647768,0.03763,1.02973218,gemini,buy,2021-04-14T11:39:15,11
438,1618418355,1618418355695,33709647766,0.03762,2.097473,gemini,buy,2021-04-14T11:39:15,11
439,1618418355,1618418355695,33709647764,0.03761,2.0954,gemini,buy,2021-04-14T11:39:15,11
440,1618418355,1618418355695,33709647762,0.03761,5.71,gemini,buy,2021-04-14T11:39:15,11
441,1618418355,1618418355695,33709647760,0.03761,0.23,gemini,buy,2021-04-14T11:39:15,11
442,1618418355,1618418355695,33709647758,0.03761,2.097473,gemini,buy,2021-04-14T11:39:15,11
443,1618418350,1618418350935,33709634149,0.03763,5.66162158,gemini,buy,2021-04-14T11:39:10,11
444,1618418350,1618418350935,33709634147,0.03763,3.16910335,gemini,buy,2021-04-14T11:39:10,11
445,1618418350,1618418350935,33709634145,0.03762,2.097633,gemini,buy,2021-04-14T11:39:10,11
446,1618418350,1618418350935,33709634143,0.03761,2.097633,gemini,buy,2021-04-14T11:39:10,11
447,1618418350,1618418350935,33709634141,0.0376,0.23,gemini,buy,2021-04-14T11:39:10,11
448,1618418349,1618418349406,33709630962,0.03759,4.5,gemini,sell,2021-04-14T11:39:09,11
449,1618418346,1618418346775,33709625523,0.03763,1.02585465,gemini,buy,2021-04-14T11:39:06,11
450,1618418346,1618418346775,33709625521,0.03763,5.71,gemini,buy,2021-04-14T11:39:06,11
451,1618418346,1618418346775,33709625519,0.03762,2.09811,gemini,buy,2021-04-14T11:39:06,11
452,1618418346,1618418346775,33709625517,0.03761,2.097479,gemini,buy,2021-04-14T11:39:06,11
453,1618418346,1618418346775,33709625515,0.03761,2.0956,gemini,buy,2021-04-14T11:39:06,11
454,1618418346,1618418346775,33709625513,0.03761,0.23,gemini,buy,2021-04-14T11:39:06,11
455,1618418337,1618418337875,33709596194,0.03763,2.53627933,gemini,buy,2021-04-14T11:38:57,11
456,1618418337,1618418337875,33709596192,0.03762,4.198392,gemini,buy,2021-04-14T11:38:57,11
457,1618418337,1618418337875,33709596190,0.03761,2.098928,gemini,buy,2021-04-14T11:38:57,11
458,1618418337,1618418337875,33709596188,0.0376,2.0971,gemini,buy,2021-04-14T11:38:57,11
459,1618418337,1618418337875,33709596186,0.0376,2.099196,gemini,buy,2021-04-14T11:38:57,11
460,1618418337,1618418337875,33709596184,0.0376,0.23,gemini,buy,2021-04-14T11:38:57,11
461,1618418333,1618418333430,33709587965,0.03763,4.33040543,gemini,buy,2021-04-14T11:38:53,11
462,1618418333,1618418333430,33709587963,0.03762,2.098928,gemini,buy,2021-04-14T11:38:53,11
463,1618418333,1618418333430,33709587961,0.03762,0.23,gemini,buy,2021-04-14T11:38:53,11
464,1618418333,1618418333430,33709587959,0.03761,4.5,gemini,buy,2021-04-14T11:38:53,11
465,1618418333,1618418333430,33709587957,0.03761,2.098928,gemini,buy,2021-04-14T11:38:53,11
466,1618418330,1618418330188,33709581118,0.03759,1.1229,gemini,sell,2021-04-14T11:38:50,11
467,1618418329,1618418329736,33709580336,0.03764,0.13269812,gemini,buy,2021-04-14T11:38:49,11
468,1618418329,1618418329736,33709580334,0.03763,4.197725,gemini,buy,2021-04-14T11:38:49,11
469,1618418329,1618418329736,33709580332,0.03762,2.099006,gemini,buy,2021-04-14T11:38:49,11
470,1618418329,1618418329736,33709580330,0.03762,0.23,gemini,buy,2021-04-14T11:38:49,11
471,1618418329,1618418329736,33709580328,0.03761,2.098797,gemini,buy,2021-04-14T11:38:49,11
472,1618418329,1618418329736,33709580326,0.03761,4.5,gemini,buy,2021-04-14T11:38:49,11
473,1618418326,1618418326451,33709573963,0.03763,2.91764974,gemini,buy,2021-04-14T11:38:46,11
474,1618418326,1618418326451,33709573961,0.03762,0.23,gemini,buy,2021-04-14T11:38:46,11
475,1618418326,1618418326451,33709573959,0.03762,1.41701627,gemini,buy,2021-04-14T11:38:46,11
476,1618418326,1618418326451,33709573957,0.03761,2.099028,gemini,buy,2021-04-14T11:38:46,11
477,1618418326,1618418326451,33709573955,0.03761,2.0955,gemini,buy,2021-04-14T11:38:46,11
478,1618418326,1618418326451,33709573953,0.03761,4.5,gemini,buy,2021-04-14T11:38:46,11
479,1618418323,1618418323255,33709567726,0.03762,0.68183173,gemini,buy,2021-04-14T11:38:43,11
480,1618418323,1618418323255,33709567724,0.03762,0.23,gemini,buy,2021-04-14T11:38:43,11
481,1618418323,1618418323255,33709567722,0.03762,4.5,gemini,buy,2021-04-14T11:38:43,11
482,1618418323,1618418323255,33709567720,0.0376,4.5,gemini,buy,2021-04-14T11:38:43,11
483,1618418323,1618418323255,33709567718,0.0376,3.35,gemini,buy,2021-04-14T11:38:43,11
484,1618418318,1618418318711,33709553232,0.03763,0.71931822,gemini,buy,2021-04-14T11:38:38,11
485,1618418318,1618418318711,33709553230,0.03762,2.098149,gemini,buy,2021-04-14T11:38:38,11
486,1618418318,1618418318711,33709553228,0.03762,5.71,gemini,buy,2021-04-14T11:38:38,11
487,1618418318,1618418318711,33709553226,0.03762,0.23,gemini,buy,2021-04-14T11:38:38,11
488,1618418318,1618418318711,33709553224,0.03762,4.5,gemini,buy,2021-04-14T11:38:38,11
489,1618418316,1618418316932,33709545626,0.03758,2.097466,gemini,sell,2021-04-14T11:38:36,11
490,1618418316,1618418316932,33709545624,0.03758,0.23,gemini,sell,2021-04-14T11:38:36,11
491,1618418316,1618418316932,33709545622,0.03758,3.4,gemini,sell,2021-04-14T11:38:36,11
492,1618418316,1618418316932,33709545620,0.03759,2.097438,gemini,sell,2021-04-14T11:38:36,11
493,1618418316,1618418316932,33709545618,0.03759,4.5,gemini,sell,2021-04-14T11:38:36,11
494,1618418314,1618418314553,33709542421,0.03765,0.20030073,gemini,buy,2021-04-14T11:38:34,11
495,1618418314,1618418314553,33709542419,0.03765,0.35,gemini,buy,2021-04-14T11:38:34,11
496,1618418314,1618418314553,33709542417,0.03764,5.71,gemini,buy,2021-04-14T11:38:34,11
497,1618418314,1618418314553,33709542415,0.03764,2.097466,gemini,buy,2021-04-14T11:38:34,11
498,1618418314,1618418314553,33709542413,0.03763,0.16525823,gemini,buy,2021-04-14T11:38:34,11
499,1618418314,1618418314553,33709542411,0.03762,0.23,gemini,buy,2021-04-14T11:38:34,11
